[2016-08-06T00:16:55+0300] DFHack 0.42.06-r1-0-gcaa1b9f on Linux; cwd md5: ee1750ed7d; save: region3; SC_WORLD_UNLOADED; game type NONE (11)
[2016-08-09T20:47:54+0300] DFHack 0.42.06-r1-0-gcaa1b9f on Linux; cwd md5: ee1750ed7d; save: region3; SC_MAP_LOADED; game type DWARF_MAIN (0)
[2016-08-10T14:40:26+0300] DFHack 0.42.06-r1-0-gcaa1b9f on Linux; cwd md5: ee1750ed7d; save: region3; SC_MAP_UNLOADED; game type DWARF_MAIN (0)
[2016-08-10T14:43:12+0300] DFHack 0.42.06-r1-0-gcaa1b9f on Linux; cwd md5: ee1750ed7d; save: region3; SC_WORLD_UNLOADED; game type NONE (11)
[2016-08-10T14:43:35+0300] DFHack 0.42.06-r1-0-gcaa1b9f on Linux; cwd md5: ee1750ed7d; save: region3; SC_WORLD_LOADED; game type DWARF_MAIN (0)
[2016-08-10T15:07:28+0300] DFHack 0.42.06-r1-0-gcaa1b9f on Linux; cwd md5: ee1750ed7d; save: region3; SC_MAP_LOADED; game type DWARF_MAIN (0)
[2016-08-10T17:49:39+0300] DFHack 0.42.06-r1-0-gcaa1b9f on Linux; cwd md5: ee1750ed7d; save: region3; SC_MAP_UNLOADED; game type DWARF_MAIN (0)
[2016-08-10T17:49:39+0300] DFHack 0.42.06-r1-0-gcaa1b9f on Linux; cwd md5: ee1750ed7d; save: region3; SC_WORLD_UNLOADED; game type DWARF_MAIN (0)
[2016-08-10T17:52:47+0300] DFHack 0.42.06-r1-0-gcaa1b9f on Linux; cwd md5: ee1750ed7d; save: region3; SC_WORLD_LOADED; game type DWARF_MAIN (0)
[2016-08-10T17:52:47+0300] DFHack 0.42.06-r1-0-gcaa1b9f on Linux; cwd md5: ee1750ed7d; save: region3; SC_MAP_LOADED; game type DWARF_MAIN (0)
[2016-08-10T18:12:25+0300] DFHack 0.42.06-r1-0-gcaa1b9f on Linux; cwd md5: ee1750ed7d; save: region3; SC_MAP_UNLOADED; game type DWARF_MAIN (0)
[2016-08-10T18:12:25+0300] DFHack 0.42.06-r1-0-gcaa1b9f on Linux; cwd md5: ee1750ed7d; save: region3; SC_WORLD_UNLOADED; game type DWARF_MAIN (0)
[2016-08-10T22:19:45+0300] DFHack 0.42.06-r1-0-gcaa1b9f on Linux; cwd md5: ee1750ed7d; save: region3; SC_WORLD_LOADED; game type DWARF_MAIN (0)
[2016-08-10T22:19:45+0300] DFHack 0.42.06-r1-0-gcaa1b9f on Linux; cwd md5: ee1750ed7d; save: region3; SC_MAP_LOADED; game type DWARF_MAIN (0)
[2016-08-11T00:23:46+0300] DFHack 0.42.06-r1-0-gcaa1b9f on Linux; cwd md5: ee1750ed7d; save: region3; SC_MAP_UNLOADED; game type DWARF_MAIN (0)
[2016-08-11T00:23:46+0300] DFHack 0.42.06-r1-0-gcaa1b9f on Linux; cwd md5: ee1750ed7d; save: region3; SC_WORLD_UNLOADED; game type DWARF_MAIN (0)
[2016-08-11T06:14:35+0300] DFHack 0.42.06-r1-0-gcaa1b9f on Linux; cwd md5: ee1750ed7d; save: region3; SC_WORLD_LOADED; game type DWARF_MAIN (0)
[2016-08-11T06:14:35+0300] DFHack 0.42.06-r1-0-gcaa1b9f on Linux; cwd md5: ee1750ed7d; save: region3; SC_MAP_LOADED; game type DWARF_MAIN (0)
[2016-08-11T07:38:26+0300] DFHack 0.42.06-r1-0-gcaa1b9f on Linux; cwd md5: ee1750ed7d; save: region3; SC_MAP_UNLOADED; game type DWARF_MAIN (0)
[2016-08-11T07:38:26+0300] DFHack 0.42.06-r1-0-gcaa1b9f on Linux; cwd md5: ee1750ed7d; save: region3; SC_WORLD_UNLOADED; game type DWARF_MAIN (0)
[2016-08-11T20:19:16+0300] DFHack 0.42.06-r1-0-gcaa1b9f on Linux; cwd md5: ee1750ed7d; save: region3; SC_WORLD_LOADED; game type DWARF_MAIN (0)
[2016-08-11T20:19:16+0300] DFHack 0.42.06-r1-0-gcaa1b9f on Linux; cwd md5: ee1750ed7d; save: region3; SC_MAP_LOADED; game type DWARF_MAIN (0)
[2016-08-11T22:53:02+0300] DFHack 0.42.06-r1-0-gcaa1b9f on Linux; cwd md5: ee1750ed7d; save: region3; SC_MAP_UNLOADED; game type DWARF_MAIN (0)
[2016-08-11T22:53:02+0300] DFHack 0.42.06-r1-0-gcaa1b9f on Linux; cwd md5: ee1750ed7d; save: region3; SC_WORLD_UNLOADED; game type DWARF_MAIN (0)
[2016-08-12T07:14:55+0300] DFHack 0.42.06-r1-0-gcaa1b9f on Linux; cwd md5: ee1750ed7d; save: region3; SC_WORLD_LOADED; game type DWARF_MAIN (0)
[2016-08-12T07:14:55+0300] DFHack 0.42.06-r1-0-gcaa1b9f on Linux; cwd md5: ee1750ed7d; save: region3; SC_MAP_LOADED; game type DWARF_MAIN (0)
[2016-08-12T07:49:09+0300] DFHack 0.42.06-r1-0-gcaa1b9f on Linux; cwd md5: ee1750ed7d; save: region3; SC_MAP_UNLOADED; game type DWARF_MAIN (0)
[2016-08-12T07:49:09+0300] DFHack 0.42.06-r1-0-gcaa1b9f on Linux; cwd md5: ee1750ed7d; save: region3; SC_WORLD_UNLOADED; game type DWARF_MAIN (0)
[2016-08-12T07:51:23+0300] DFHack 0.42.06-r1-0-gcaa1b9f on Linux; cwd md5: ee1750ed7d; save: region3; SC_WORLD_LOADED; game type DWARF_MAIN (0)
[2016-08-12T07:51:23+0300] DFHack 0.42.06-r1-0-gcaa1b9f on Linux; cwd md5: ee1750ed7d; save: region3; SC_MAP_LOADED; game type DWARF_MAIN (0)
[2016-08-12T07:54:30+0300] DFHack 0.42.06-r1-0-gcaa1b9f on Linux; cwd md5: ee1750ed7d; save: region3; SC_MAP_UNLOADED; game type DWARF_MAIN (0)
[2016-08-12T07:54:30+0300] DFHack 0.42.06-r1-0-gcaa1b9f on Linux; cwd md5: ee1750ed7d; save: region3; SC_WORLD_UNLOADED; game type DWARF_MAIN (0)
[2016-08-12T16:26:31+0300] DFHack 0.42.06-r1-0-gcaa1b9f on Linux; cwd md5: ee1750ed7d; save: region3; SC_WORLD_LOADED; game type DWARF_MAIN (0)
[2016-08-12T16:26:33+0300] DFHack 0.42.06-r1-0-gcaa1b9f on Linux; cwd md5: ee1750ed7d; save: region3; SC_MAP_LOADED; game type DWARF_MAIN (0)
[2016-08-12T16:27:09+0300] DFHack 0.42.06-r1-0-gcaa1b9f on Linux; cwd md5: ee1750ed7d; save: region3; SC_MAP_UNLOADED; game type DWARF_MAIN (0)
[2016-08-12T16:27:44+0300] DFHack 0.42.06-r1-0-gcaa1b9f on Linux; cwd md5: ee1750ed7d; save: region3; SC_WORLD_UNLOADED; game type NONE (11)
[2016-08-12T16:28:14+0300] DFHack 0.42.06-r1-0-gcaa1b9f on Linux; cwd md5: ee1750ed7d; save: region3; SC_WORLD_LOADED; game type DWARF_MAIN (0)
[2016-08-12T16:34:22+0300] DFHack 0.42.06-r1-0-gcaa1b9f on Linux; cwd md5: ee1750ed7d; save: region3; SC_MAP_LOADED; game type DWARF_MAIN (0)
[2016-08-12T16:52:37+0300] DFHack 0.42.06-r1-0-gcaa1b9f on Linux; cwd md5: ee1750ed7d; save: region3; SC_WORLD_LOADED; game type DWARF_MAIN (0)
[2016-08-12T17:00:51+0300] DFHack 0.42.06-r1-0-gcaa1b9f on Linux; cwd md5: ee1750ed7d; save: region3; SC_MAP_LOADED; game type DWARF_MAIN (0)
[2016-08-12T18:08:40+0300] DFHack 0.42.06-r1-0-gcaa1b9f on Linux; cwd md5: ee1750ed7d; save: region3; SC_WORLD_LOADED; game type DWARF_MAIN (0)
[2016-08-12T18:13:23+0300] DFHack 0.42.06-r1-0-gcaa1b9f on Linux; cwd md5: ee1750ed7d; save: region3; SC_MAP_LOADED; game type DWARF_MAIN (0)
[2016-08-12T21:16:30+0300] DFHack 0.42.06-r1-0-gcaa1b9f on Linux; cwd md5: ee1750ed7d; save: region3; SC_MAP_UNLOADED; game type DWARF_MAIN (0)
[2016-08-12T21:16:30+0300] DFHack 0.42.06-r1-0-gcaa1b9f on Linux; cwd md5: ee1750ed7d; save: region3; SC_WORLD_UNLOADED; game type DWARF_MAIN (0)
[2016-08-12T22:25:19+0300] DFHack 0.42.06-r1-0-gcaa1b9f on Linux; cwd md5: ee1750ed7d; save: region3; SC_WORLD_LOADED; game type DWARF_MAIN (0)
[2016-08-12T22:25:19+0300] DFHack 0.42.06-r1-0-gcaa1b9f on Linux; cwd md5: ee1750ed7d; save: region3; SC_MAP_LOADED; game type DWARF_MAIN (0)
[2016-08-12T23:11:04+0300] DFHack 0.42.06-r1-0-gcaa1b9f on Linux; cwd md5: ee1750ed7d; save: region3; SC_WORLD_LOADED; game type DWARF_MAIN (0)
[2016-08-12T23:11:04+0300] DFHack 0.42.06-r1-0-gcaa1b9f on Linux; cwd md5: ee1750ed7d; save: region3; SC_MAP_LOADED; game type DWARF_MAIN (0)
[2016-08-12T23:17:49+0300] DFHack 0.42.06-r1-0-gcaa1b9f on Linux; cwd md5: ee1750ed7d; save: region3; SC_WORLD_LOADED; game type DWARF_MAIN (0)
[2016-08-12T23:17:49+0300] DFHack 0.42.06-r1-0-gcaa1b9f on Linux; cwd md5: ee1750ed7d; save: region3; SC_MAP_LOADED; game type DWARF_MAIN (0)
[2016-08-12T23:39:55+0300] DFHack 0.42.06-r1-0-gcaa1b9f on Linux; cwd md5: ee1750ed7d; save: region3; SC_MAP_UNLOADED; game type DWARF_MAIN (0)
[2016-08-12T23:40:53+0300] DFHack 0.42.06-r1-0-gcaa1b9f on Linux; cwd md5: ee1750ed7d; save: region3; SC_WORLD_UNLOADED; game type NONE (11)
[2016-08-13T10:27:13+0300] DFHack 0.42.06-r1-0-gcaa1b9f on Linux; cwd md5: ee1750ed7d; save: region3; SC_WORLD_LOADED; game type DWARF_MAIN (0)
[2016-08-13T10:44:27+0300] DFHack 0.42.06-r1-0-gcaa1b9f on Linux; cwd md5: ee1750ed7d; save: region3; SC_MAP_LOADED; game type DWARF_MAIN (0)
[2016-08-13T11:59:59+0300] DFHack 0.42.06-r1-0-gcaa1b9f on Linux; cwd md5: ee1750ed7d; save: region3; SC_WORLD_LOADED; game type DWARF_MAIN (0)
[2016-08-13T11:59:59+0300] DFHack 0.42.06-r1-0-gcaa1b9f on Linux; cwd md5: ee1750ed7d; save: region3; SC_MAP_LOADED; game type DWARF_MAIN (0)
[2016-08-13T20:06:50+0300] DFHack 0.42.06-r1-0-gcaa1b9f on Linux; cwd md5: ee1750ed7d; save: region3; SC_WORLD_LOADED; game type DWARF_MAIN (0)
[2016-08-13T20:06:50+0300] DFHack 0.42.06-r1-0-gcaa1b9f on Linux; cwd md5: ee1750ed7d; save: region3; SC_MAP_LOADED; game type DWARF_MAIN (0)
[2016-08-13T20:07:36+0300] DFHack 0.42.06-r1-0-gcaa1b9f on Linux; cwd md5: ee1750ed7d; save: region3; SC_WORLD_LOADED; game type DWARF_MAIN (0)
[2016-08-13T20:07:36+0300] DFHack 0.42.06-r1-0-gcaa1b9f on Linux; cwd md5: ee1750ed7d; save: region3; SC_MAP_LOADED; game type DWARF_MAIN (0)
[2016-08-13T20:09:33+0300] DFHack 0.42.06-r1-0-gcaa1b9f on Linux; cwd md5: ee1750ed7d; save: region3; SC_WORLD_LOADED; game type DWARF_MAIN (0)
[2016-08-13T20:09:33+0300] DFHack 0.42.06-r1-0-gcaa1b9f on Linux; cwd md5: ee1750ed7d; save: region3; SC_MAP_LOADED; game type DWARF_MAIN (0)
[2016-08-13T20:10:18+0300] DFHack 0.42.06-r1-0-gcaa1b9f on Linux; cwd md5: ee1750ed7d; save: region3; SC_WORLD_LOADED; game type DWARF_MAIN (0)
[2016-08-13T20:10:18+0300] DFHack 0.42.06-r1-0-gcaa1b9f on Linux; cwd md5: ee1750ed7d; save: region3; SC_MAP_LOADED; game type DWARF_MAIN (0)
[2016-08-13T21:27:13+0300] DFHack 0.42.06-r1-0-gcaa1b9f on Linux; cwd md5: ee1750ed7d; save: region3; SC_WORLD_LOADED; game type DWARF_MAIN (0)
[2016-08-13T21:27:13+0300] DFHack 0.42.06-r1-0-gcaa1b9f on Linux; cwd md5: ee1750ed7d; save: region3; SC_MAP_LOADED; game type DWARF_MAIN (0)
[2016-08-13T21:28:43+0300] DFHack 0.42.06-r1-0-gcaa1b9f on Linux; cwd md5: ee1750ed7d; save: region3; SC_WORLD_LOADED; game type DWARF_MAIN (0)
[2016-08-13T21:28:43+0300] DFHack 0.42.06-r1-0-gcaa1b9f on Linux; cwd md5: ee1750ed7d; save: region3; SC_MAP_LOADED; game type DWARF_MAIN (0)
[2016-08-13T21:29:42+0300] DFHack 0.42.06-r1-0-gcaa1b9f on Linux; cwd md5: ee1750ed7d; save: region3; SC_WORLD_LOADED; game type DWARF_MAIN (0)
[2016-08-13T21:29:42+0300] DFHack 0.42.06-r1-0-gcaa1b9f on Linux; cwd md5: ee1750ed7d; save: region3; SC_MAP_LOADED; game type DWARF_MAIN (0)
[2016-08-13T21:30:17+0300] DFHack 0.42.06-r1-0-gcaa1b9f on Linux; cwd md5: ee1750ed7d; save: region3; SC_MAP_UNLOADED; game type DWARF_MAIN (0)
[2016-08-13T21:30:17+0300] DFHack 0.42.06-r1-0-gcaa1b9f on Linux; cwd md5: ee1750ed7d; save: region3; SC_WORLD_UNLOADED; game type DWARF_MAIN (0)
[2016-08-13T21:31:26+0300] DFHack 0.42.06-r1-0-gcaa1b9f on Linux; cwd md5: ee1750ed7d; save: region3; SC_WORLD_LOADED; game type DWARF_MAIN (0)
[2016-08-13T21:31:26+0300] DFHack 0.42.06-r1-0-gcaa1b9f on Linux; cwd md5: ee1750ed7d; save: region3; SC_MAP_LOADED; game type DWARF_MAIN (0)
[2016-08-13T21:31:59+0300] DFHack 0.42.06-r1-0-gcaa1b9f on Linux; cwd md5: ee1750ed7d; save: region3; SC_MAP_UNLOADED; game type DWARF_MAIN (0)
[2016-08-13T21:31:59+0300] DFHack 0.42.06-r1-0-gcaa1b9f on Linux; cwd md5: ee1750ed7d; save: region3; SC_WORLD_UNLOADED; game type DWARF_MAIN (0)
[2016-08-13T21:33:28+0300] DFHack 0.42.06-r1-0-gcaa1b9f on Linux; cwd md5: ee1750ed7d; save: region3; SC_WORLD_LOADED; game type DWARF_MAIN (0)
[2016-08-13T21:33:28+0300] DFHack 0.42.06-r1-0-gcaa1b9f on Linux; cwd md5: ee1750ed7d; save: region3; SC_MAP_LOADED; game type DWARF_MAIN (0)
[2016-08-13T21:33:50+0300] DFHack 0.42.06-r1-0-gcaa1b9f on Linux; cwd md5: ee1750ed7d; save: region3; SC_MAP_UNLOADED; game type DWARF_MAIN (0)
[2016-08-13T21:33:50+0300] DFHack 0.42.06-r1-0-gcaa1b9f on Linux; cwd md5: ee1750ed7d; save: region3; SC_WORLD_UNLOADED; game type DWARF_MAIN (0)
[2016-08-13T21:39:12+0300] DFHack 0.42.06-r1-0-gcaa1b9f on Linux; cwd md5: ee1750ed7d; save: region3; SC_WORLD_LOADED; game type DWARF_MAIN (0)
[2016-08-13T21:39:12+0300] DFHack 0.42.06-r1-0-gcaa1b9f on Linux; cwd md5: ee1750ed7d; save: region3; SC_MAP_LOADED; game type DWARF_MAIN (0)
[2016-08-13T21:39:24+0300] DFHack 0.42.06-r1-0-gcaa1b9f on Linux; cwd md5: ee1750ed7d; save: region3; SC_MAP_UNLOADED; game type DWARF_MAIN (0)
[2016-08-13T21:39:24+0300] DFHack 0.42.06-r1-0-gcaa1b9f on Linux; cwd md5: ee1750ed7d; save: region3; SC_WORLD_UNLOADED; game type DWARF_MAIN (0)
[2016-08-13T21:40:38+0300] DFHack 0.42.06-r1-0-gcaa1b9f on Linux; cwd md5: ee1750ed7d; save: region3; SC_WORLD_LOADED; game type DWARF_MAIN (0)
[2016-08-13T21:40:38+0300] DFHack 0.42.06-r1-0-gcaa1b9f on Linux; cwd md5: ee1750ed7d; save: region3; SC_MAP_LOADED; game type DWARF_MAIN (0)
[2016-08-13T21:40:46+0300] DFHack 0.42.06-r1-0-gcaa1b9f on Linux; cwd md5: ee1750ed7d; save: region3; SC_MAP_UNLOADED; game type DWARF_MAIN (0)
[2016-08-13T21:40:46+0300] DFHack 0.42.06-r1-0-gcaa1b9f on Linux; cwd md5: ee1750ed7d; save: region3; SC_WORLD_UNLOADED; game type DWARF_MAIN (0)
[2016-08-13T21:41:50+0300] DFHack 0.42.06-r1-0-gcaa1b9f on Linux; cwd md5: ee1750ed7d; save: region3; SC_WORLD_LOADED; game type DWARF_MAIN (0)
[2016-08-13T21:41:50+0300] DFHack 0.42.06-r1-0-gcaa1b9f on Linux; cwd md5: ee1750ed7d; save: region3; SC_MAP_LOADED; game type DWARF_MAIN (0)
[2016-08-13T21:42:04+0300] DFHack 0.42.06-r1-0-gcaa1b9f on Linux; cwd md5: ee1750ed7d; save: region3; SC_MAP_UNLOADED; game type DWARF_MAIN (0)
[2016-08-13T21:42:04+0300] DFHack 0.42.06-r1-0-gcaa1b9f on Linux; cwd md5: ee1750ed7d; save: region3; SC_WORLD_UNLOADED; game type DWARF_MAIN (0)
[2016-08-13T21:43:25+0300] DFHack 0.42.06-r1-0-gcaa1b9f on Linux; cwd md5: ee1750ed7d; save: region3; SC_WORLD_LOADED; game type DWARF_MAIN (0)
[2016-08-13T21:43:25+0300] DFHack 0.42.06-r1-0-gcaa1b9f on Linux; cwd md5: ee1750ed7d; save: region3; SC_MAP_LOADED; game type DWARF_MAIN (0)
[2016-08-13T21:44:39+0300] DFHack 0.42.06-r1-0-gcaa1b9f on Linux; cwd md5: ee1750ed7d; save: region3; SC_WORLD_LOADED; game type DWARF_MAIN (0)
[2016-08-13T21:44:39+0300] DFHack 0.42.06-r1-0-gcaa1b9f on Linux; cwd md5: ee1750ed7d; save: region3; SC_MAP_LOADED; game type DWARF_MAIN (0)
[2016-08-13T21:46:11+0300] DFHack 0.42.06-r1-0-gcaa1b9f on Linux; cwd md5: ee1750ed7d; save: region3; SC_MAP_UNLOADED; game type DWARF_MAIN (0)
[2016-08-13T21:46:11+0300] DFHack 0.42.06-r1-0-gcaa1b9f on Linux; cwd md5: ee1750ed7d; save: region3; SC_WORLD_UNLOADED; game type DWARF_MAIN (0)
[2016-08-13T22:15:28+0300] DFHack 0.42.06-r1-0-gcaa1b9f on Linux; cwd md5: ee1750ed7d; save: region3; SC_WORLD_LOADED; game type DWARF_MAIN (0)
[2016-08-13T22:15:28+0300] DFHack 0.42.06-r1-0-gcaa1b9f on Linux; cwd md5: ee1750ed7d; save: region3; SC_MAP_LOADED; game type DWARF_MAIN (0)
[2016-08-13T22:15:40+0300] DFHack 0.42.06-r1-0-gcaa1b9f on Linux; cwd md5: ee1750ed7d; save: region3; SC_MAP_UNLOADED; game type DWARF_MAIN (0)
[2016-08-13T22:15:40+0300] DFHack 0.42.06-r1-0-gcaa1b9f on Linux; cwd md5: ee1750ed7d; save: region3; SC_WORLD_UNLOADED; game type DWARF_MAIN (0)
[2016-08-13T22:16:40+0300] DFHack 0.42.06-r1-0-gcaa1b9f on Linux; cwd md5: ee1750ed7d; save: region3; SC_WORLD_LOADED; game type DWARF_MAIN (0)
[2016-08-13T22:16:40+0300] DFHack 0.42.06-r1-0-gcaa1b9f on Linux; cwd md5: ee1750ed7d; save: region3; SC_MAP_LOADED; game type DWARF_MAIN (0)
[2016-08-13T22:16:52+0300] DFHack 0.42.06-r1-0-gcaa1b9f on Linux; cwd md5: ee1750ed7d; save: region3; SC_MAP_UNLOADED; game type DWARF_MAIN (0)
[2016-08-13T22:16:52+0300] DFHack 0.42.06-r1-0-gcaa1b9f on Linux; cwd md5: ee1750ed7d; save: region3; SC_WORLD_UNLOADED; game type DWARF_MAIN (0)
[2016-08-13T22:17:50+0300] DFHack 0.42.06-r1-0-gcaa1b9f on Linux; cwd md5: ee1750ed7d; save: region3; SC_WORLD_LOADED; game type DWARF_MAIN (0)
[2016-08-13T22:17:50+0300] DFHack 0.42.06-r1-0-gcaa1b9f on Linux; cwd md5: ee1750ed7d; save: region3; SC_MAP_LOADED; game type DWARF_MAIN (0)
[2016-08-13T22:18:02+0300] DFHack 0.42.06-r1-0-gcaa1b9f on Linux; cwd md5: ee1750ed7d; save: region3; SC_MAP_UNLOADED; game type DWARF_MAIN (0)
[2016-08-13T22:18:02+0300] DFHack 0.42.06-r1-0-gcaa1b9f on Linux; cwd md5: ee1750ed7d; save: region3; SC_WORLD_UNLOADED; game type DWARF_MAIN (0)
[2016-08-13T22:19:03+0300] DFHack 0.42.06-r1-0-gcaa1b9f on Linux; cwd md5: ee1750ed7d; save: region3; SC_WORLD_LOADED; game type DWARF_MAIN (0)
[2016-08-13T22:19:03+0300] DFHack 0.42.06-r1-0-gcaa1b9f on Linux; cwd md5: ee1750ed7d; save: region3; SC_MAP_LOADED; game type DWARF_MAIN (0)
[2016-08-13T22:24:30+0300] DFHack 0.42.06-r1-0-gcaa1b9f on Linux; cwd md5: ee1750ed7d; save: region3; SC_MAP_UNLOADED; game type DWARF_MAIN (0)
[2016-08-13T22:24:30+0300] DFHack 0.42.06-r1-0-gcaa1b9f on Linux; cwd md5: ee1750ed7d; save: region3; SC_WORLD_UNLOADED; game type DWARF_MAIN (0)
[2016-08-13T23:11:47+0300] DFHack 0.42.06-r1-0-gcaa1b9f on Linux; cwd md5: ee1750ed7d; save: region3; SC_WORLD_LOADED; game type DWARF_MAIN (0)
[2016-08-13T23:11:47+0300] DFHack 0.42.06-r1-0-gcaa1b9f on Linux; cwd md5: ee1750ed7d; save: region3; SC_MAP_LOADED; game type DWARF_MAIN (0)
[2016-08-13T23:12:04+0300] DFHack 0.42.06-r1-0-gcaa1b9f on Linux; cwd md5: ee1750ed7d; save: region3; SC_MAP_UNLOADED; game type DWARF_MAIN (0)
[2016-08-13T23:12:04+0300] DFHack 0.42.06-r1-0-gcaa1b9f on Linux; cwd md5: ee1750ed7d; save: region3; SC_WORLD_UNLOADED; game type DWARF_MAIN (0)
[2016-08-14T09:10:37+0300] DFHack 0.43.03-r1-0-g9889379 on Linux; cwd md5: 63bbb2af1d; save: region3; SC_WORLD_LOADED; game type DWARF_MAIN (0)
[2016-08-14T09:10:37+0300] DFHack 0.43.03-r1-0-g9889379 on Linux; cwd md5: 63bbb2af1d; save: region3; SC_MAP_LOADED; game type DWARF_MAIN (0)
[2016-08-14T20:33:28+0300] DFHack 0.43.03-r1-0-g9889379 on Linux; cwd md5: 63bbb2af1d; save: region3; SC_MAP_UNLOADED; game type DWARF_MAIN (0)
[2016-08-14T20:34:35+0300] DFHack 0.43.03-r1-0-g9889379 on Linux; cwd md5: 63bbb2af1d; save: region3; SC_WORLD_UNLOADED; game type NONE (11)
